time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
426535.722804	9.318499	0.019002	0.490389	49
426536.770365	0.303130	0.018960	0.015988	50
426537.818780	4.572333	0.019012	0.240502	51
426538.868123	-2.181411	0.018947	-0.115132	52
426539.915866	1.698614	0.019004	0.089382	53
426540.953822	-2.583402	0.018971	-0.136175	54
426542.012394	0.608870	0.018974	0.032089	55
426543.028064	11.891923	0.018961	0.627173	56
426544.133681	-3.473560	0.019009	-0.182728	57
426545.097873	38.731579	0.018950	2.043887	58
426546.176281	17.634834	0.018995	0.928405	59
426547.224378	2.793436	0.018992	0.147082	60
426548.272934	11.824559	0.018983	0.622912	61
426549.295508	14.584160	0.018960	0.769194	62
426550.378382	4.313524	0.018962	0.227487	63
426551.418982	-1.188066	0.019022	-0.062457	64
426552.465503	4.953673	0.018994	0.260805	65
426553.492821	4.889105	0.018963	0.257828	66
426554.564224	2.484873	0.018999	0.130792	67
426555.579336	10.876142	0.018974	0.573224	68
426556.661880	0.481705	0.018967	0.025397	69
426557.676159	9.597210	0.018984	0.505554	70
426558.758163	-1.740335	0.018961	-0.091784	71
426559.795870	-2.006562	0.019039	-0.105393	72
426560.800470	52.687126	0.018930	2.783190	73
426561.860119	7.119393	0.018962	0.375462	74
426562.943889	-4.526700	0.018967	-0.238660	75
426563.992284	-3.638286	0.018966	-0.191835	76
426565.017199	6.173985	0.018961	0.325615	77
426566.043847	6.823683	0.018955	0.359994	78
426567.114864	3.991953	0.018960	0.210546	79
426568.138420	4.091010	0.018982	0.215520	80
426569.210349	2.864644	0.018985	0.150892	81
426570.226889	11.296781	0.018954	0.595998	82
426571.308459	1.489711	0.018948	0.078621	83
426572.345199	-2.029859	0.018984	-0.106927	84
426573.372685	21.816202	0.018944	1.151641	85
426574.420982	2.966913	0.018956	0.156515	86
426575.468925	17.939968	0.018954	0.946479	87
426576.527148	-15.302229	0.018920	-0.808771	88
426577.591244	0.665013	0.018956	0.035081	89
426578.614890	0.199897	0.018976	0.010534	90
426579.663084	9.725581	0.018959	0.512990	91
426580.711383	-1.626096	0.018984	-0.085656	92
426581.760240	6.151637	0.018945	0.324711	93
426582.777244	13.376643	0.018921	0.706985	94
426583.866504	1.144708	0.018952	0.060402	95
426584.874108	11.000050	0.018941	0.580749	96
426585.954754	1.074300	0.018974	0.056619	97
426586.993044	-2.272513	0.018972	-0.119785	98
426588.028969	-0.306009	0.018936	-0.016161	99
426589.076931	0.617190	0.018944	0.032580	100
426590.115593	16.633951	0.018963	0.877196	101
426591.167157	0.680161	0.018974	0.035847	102
426592.213737	13.024709	0.018969	0.686636	103
426593.264148	-0.732102	0.018908	-0.038720	104
426594.332211	-0.646907	0.018973	-0.034097	105
426595.359668	-2.051341	0.018964	-0.108168	106
426596.408505	3.995653	0.018946	0.210899	107
426597.443470	1.932859	0.018930	0.102104	108
426598.505066	0.855055	0.018962	0.045093	109
426599.520990	17.217134	0.018966	0.907793	110
426600.547747	69.504089	0.018961	3.665621	111
426601.607253	14.519327	0.018942	0.766516	112
426602.675501	11.575224	0.018947	0.610937	113
426603.715458	4.826540	0.018946	0.254758	114
426604.764017	15.043921	0.018944	0.794115	115
426605.813405	2.147821	0.018971	0.113215	116
426606.860844	11.010709	0.018956	0.580850	117
426607.933142	-2.453035	0.018931	-0.129579	118
426608.936211	26.458620	0.018970	1.394792	119
426609.973855	21.412256	0.018956	1.129570	120
426611.063426	1.170409	0.018941	0.061791	121
426612.060766	25.859264	0.018932	1.365916	122
426613.121173	26.991013	0.018938	1.425248	123
426614.168969	10.757945	0.018957	0.567504	124
426615.194744	70.304047	0.018967	3.706657	125
426616.266519	6.853580	0.018924	0.362170	126
