time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
2882.511836	35.691338	0.012118	2.945356	141
2883.584645	36.575726	0.012122	3.017396	142
2884.602524	33.754810	0.012150	2.778277	143
2885.673769	36.321869	0.012122	2.996333	144
2886.685870	37.239098	0.012136	3.068485	145
2887.762740	36.919880	0.012094	3.052621	146
2888.782410	97.973892	0.012133	8.075010	147
2889.852077	36.677841	0.012112	3.028191	148
2890.870904	31.359127	0.012123	2.586738	149
2891.940183	38.008156	0.012115	3.137210	150
2892.959164	31.721695	0.012110	2.619365	151
2894.029775	38.476429	0.012140	3.169450	152
2895.046043	31.455917	0.012173	2.584115	153
2896.123398	37.713829	0.012135	3.107884	154
2897.135806	28.470360	0.012116	2.349878	155
2898.210671	36.278358	0.012112	2.995231	156
2899.218436	32.144772	0.012122	2.651872	157
2900.297939	37.026142	0.012109	3.057679	158
2901.307923	29.008352	0.012113	2.394900	159
2902.388352	36.584312	0.012117	3.019228	160
2903.394516	29.078865	0.012134	2.396565	161
2904.477660	36.379452	0.012116	3.002698	162
2905.483298	30.327438	0.012116	2.503016	163
2906.567395	35.549889	0.012111	2.935303	164
2907.570361	27.982574	0.012159	2.301407	165
2908.655312	35.812508	0.012139	2.950312	166
2909.656789	28.812992	0.012128	2.375752	167
2910.744712	35.379639	0.012105	2.922671	168
2911.745671	29.213163	0.012110	2.412317	169
2912.831819	34.094715	0.012114	2.814567	170
2913.833900	27.631582	0.012117	2.280379	171
2914.917983	35.379097	0.012120	2.919132	172
2915.921298	27.668642	0.012108	2.285189	173
2917.007416	35.205368	0.012123	2.903992	174
2918.011188	26.131405	0.012105	2.158750	175
2919.095231	33.960075	0.012129	2.799989	176
2920.098475	26.664343	0.012114	2.201115	177
2921.179838	34.960007	0.012111	2.886739	178
2922.189767	26.165131	0.012088	2.164593	179
2923.267959	34.027515	0.012127	2.805823	180
2924.277972	25.124889	0.012126	2.072025	181
2925.353270	34.074562	0.012126	2.809935	182
2926.364697	26.317343	0.012110	2.173111	183
2927.438710	33.517567	0.012115	2.766528	184
2928.455471	24.674971	0.012140	2.032472	185
2929.525326	94.399246	0.012131	7.781399	186
2930.542973	25.984304	0.012109	2.145950	187
2931.610343	34.139477	0.012115	2.818066	188
2932.632244	25.520540	0.012111	2.107137	189
2933.696549	34.506279	0.012090	2.854029	190
2934.720667	24.905163	0.012109	2.056680	191
2935.784108	33.389786	0.012112	2.756648	192
2936.808229	24.010067	0.012132	1.979071	193
2937.870639	33.591248	0.012102	2.775783	194
2938.895264	24.719608	0.012112	2.040946	195
2939.958968	32.144894	0.012134	2.649083	196
2940.984420	23.897614	0.012125	1.970879	197
2942.047171	31.963749	0.012101	2.641494	198
2943.070960	23.949152	0.012120	1.976009	199
2944.135581	31.388079	0.012130	2.587602	200
2945.156221	24.397757	0.012120	2.013012	201
2946.222631	81.135124	0.012122	6.693133	202
2947.242183	102.905037	0.012109	8.497929	203
2948.309683	32.091621	0.012108	2.650415	204
2949.334307	161.553482	0.012111	13.339279	205
2950.395617	31.849648	0.012105	2.631149	206
2951.415896	24.494810	0.012106	2.023351	207
2952.485202	30.970058	0.012100	2.559446	208
2953.504259	25.058510	0.012127	2.066392	209
2954.571570	31.103420	0.012114	2.567622	210
2955.591678	24.230835	0.012108	2.001232	211
2956.662532	30.912821	0.012116	2.551393	212
2957.678304	23.640284	0.012106	1.952833	213
2958.747162	30.692160	0.012109	2.534590	214
2959.766185	24.190849	0.012118	1.996336	215
2960.833324	30.447535	0.012141	2.507818	216
2961.854618	24.145288	0.012099	1.995703	217
2962.918303	30.060635	0.012109	2.482491	218
2963.943164	24.616575	0.012119	2.031232	219
2965.002500	31.583540	0.012103	2.609534	220
2966.029901	22.567539	0.012119	1.862198	221
2967.091976	30.342981	0.012136	2.500276	222
2968.117813	23.399836	0.012109	1.932480	223
2969.178498	30.560080	0.012106	2.524427	224
2970.203163	22.456427	0.012108	1.854674	225
2971.268099	29.809404	0.012110	2.461588	226
2972.292563	21.325411	0.012101	1.762338	227
2973.353991	30.519754	0.012130	2.515985	228
2974.377756	22.752813	0.012093	1.881515	229
2975.444790	29.373224	0.012120	2.423595	230
2976.462587	23.510845	0.012079	1.946373	231
2977.529117	30.260023	0.012100	2.500736	232
2978.548956	21.205976	0.012128	1.748480	233
2979.617192	30.414463	0.012108	2.512029	234
2980.633831	22.385406	0.012095	1.850786	235
2981.705706	30.395069	0.012135	2.504782	236
2982.721061	20.916315	0.012126	1.724914	237
2983.791398	28.960182	0.012080	2.397380	238
2984.808605	19.575760	0.012116	1.615651	239
2985.879823	29.334124	0.012099	2.424582	240
2986.893457	21.369970	0.012122	1.762835	241
2987.966002	29.948221	0.012107	2.473680	242
2988.979465	19.917572	0.012135	1.641342	243
2990.053568	29.478197	0.012120	2.432211	244
2991.066791	20.476585	0.012095	1.692939	245
2992.140567	28.049139	0.012088	2.320405	246
2993.153101	20.672226	0.012100	1.708494	247
2994.228030	28.457584	0.012100	2.351843	248
2995.241312	20.087818	0.012111	1.658642	249
2996.314016	28.635328	0.012125	2.361679	250
2997.327822	155.488220	0.012110	12.839689	251
2998.400114	28.420616	0.012129	2.343152	252
2999.414700	20.506727	0.012108	1.693599	253
3000.485994	106.383820	0.012108	8.786017	254
3001.503859	20.178122	0.012100	1.667681	255
3002.572298	28.137024	0.012096	2.326104	0
3003.591100	21.314909	0.012083	1.764088	1
3004.657462	28.316439	0.012097	2.340778	2
3005.678499	19.432919	0.012120	1.603332	3
3006.742821	28.492638	0.012089	2.356815	4
3007.765841	21.037397	0.012085	1.740735	5
3008.829039	109.315353	0.012107	9.029119	6
3009.854642	19.457502	0.012120	1.605370	7
3010.914509	28.618618	0.012096	2.365983	8
3011.940238	19.790501	0.012116	1.633378	9
3013.002057	27.440928	0.012095	2.268758	10
3014.026221	20.232529	0.012101	1.671996	11
3015.087881	26.780827	0.012124	2.208859	12
3016.113095	19.956793	0.012117	1.646941	13
3017.175058	26.943539	0.012104	2.225956	14
3018.200123	20.429245	0.012098	1.688636	15
3019.261361	27.684273	0.012083	2.291191	16
3020.286916	19.282461	0.012132	1.589326	17
3021.348888	26.656563	0.012118	2.199710	18
3022.372375	21.424522	0.012151	1.763146	19
3023.434862	27.120708	0.012103	2.240830	20
3024.459309	20.649796	0.012091	1.707851	21
3025.524798	26.393694	0.012106	2.180229	22
3026.545905	20.640652	0.012078	1.708957	23
3027.608924	26.846148	0.012089	2.220772	24
3028.629424	20.357492	0.012096	1.682957	25
3029.698307	26.477747	0.012092	2.189700	26
3030.717402	20.169687	0.012122	1.663905	27
3031.782197	27.169685	0.012100	2.245390	28
3032.806996	18.451469	0.012106	1.524157	29
3033.869319	27.015463	0.012081	2.236161	30
3034.890736	20.057674	0.012098	1.657982	31
3035.954713	26.827530	0.012083	2.220212	32
3036.979727	19.270412	0.012124	1.589397	33
3038.040694	26.556412	0.012109	2.193185	34
3039.064236	20.327707	0.012101	1.679776	35
3040.127313	26.640875	0.012076	2.206084	36
3041.151598	19.567888	0.012091	1.618336	37
3042.214905	26.136702	0.012086	2.162621	38
3043.240819	19.267752	0.012102	1.592054	39
